Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2021-04-21,18:00,Libertadores,Group stage,Wed,Away,D,1,1,Atlético Mineiro,ve Dep La Guaira,2.5,0.9,71,,Réver,4-3-3,Facundo Tello,28,9,32.1,0.04,0.11,20.8,3.0,0,0,2.5,2.5,0.09,-1.5,-1.5,6,5,83.3,0,1.2,0.2,0,0,0,0,3.0,5.0,60.0,16.0,3.0,25.0,29.6,4.0,25.0,27.0,7.0,0.0,0.0,1.0,20.5,566.0,674.0,84.0,10135.0,3463.0,268.0,294.0,91.2,238.0,282.0,84.4,58.0,84.0,69.0,0,1.5,1.5,19.0,70.0,20.0,9.0,100.0,674.0,621.0,53.0,7.0,0.0,7.0,56,27.0,13.0,6.0,4.0,0.0,566.0,0.0,9.0,47.0,38.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,7,7.0,6.0,2.0,8.0,18.0,44.4,10.0,10.0,1.0,9.0,11,26,9.0,0.0,71.0,793.0,39.0,129.0,354.0,312.0,50.0,793.0,10.0,3.0,30.0,7.0,70.0,530.0,2390.0,1337.0,33.0,31.0,8.0,18.0,4.0,562.0,100.0,1,0,0,12,8,0,56,11,7,0.0,0.0,0,58.0,22.0,8.0,73.3,9,6,66.7,0.11,0.17,20.4,0.0,0,0,0.9,0.9,0.11,0.1,0.1,9,8,88.9,0,2.0,1.0,0,0,0,0,7.0,32.0,21.9,21.0,2.0,66.7,47.4,21.0,85.7,53.4,38.0,5.0,13.2,0.0,6.4,181.0,282.0,64.2,3371.0,1678.0,82.0,100.0,82.0,74.0,99.0,74.7,22.0,70.0,31.4,0,0.6,0.1,5.0,10.0,4.0,0.0,18.0,282.0,223.0,58.0,12.0,0.0,1.0,8,19.0,4.0,1.0,3.0,0.0,181.0,1.0,8.0,12.0,7.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7,5.0,4.0,2.0,7.0,10.0,70.0,3.0,13.0,6.0,7.0,18,29,42.0,0.0,29.0,416.0,109.0,209.0,133.0,79.0,7.0,416.0,18.0,10.0,55.6,8.0,44.4,188.0,1149.0,651.0,13.0,7.0,4.0,21.0,7.0,181.0,18.0,1,0,0,9,12,1,8,18,7,0.0,0.0,0,40.0,8.0,22.0,26.7
2021-04-27,19:15,Libertadores,Group stage,Tue,Home,W,2,1,Atlético Mineiro,co CD América,2.0,0.4,57,,Júnior Alonso,4-3-3,Daniel Fedorczuk,22,6,27.3,0.05,0.17,21.2,1.0,1,1,2.0,1.2,0.06,0.0,-0.2,2,1,50.0,0,0.3,-0.7,0,0,0,0,3.0,9.0,33.3,32.0,0.0,21.9,31.3,5.0,40.0,34.6,9.0,0.0,0.0,0.0,8.5,379.0,478.0,79.3,7200.0,2892.0,145.0,168.0,86.3,163.0,192.0,84.9,60.0,88.0,68.2,1,1.1,1.7,19.0,36.0,9.0,2.0,35.0,478.0,420.0,56.0,18.0,1.0,0.0,18,22.0,9.0,4.0,1.0,0.0,379.0,2.0,9.0,43.0,30.0,5.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,20.0,9,7.0,10.0,3.0,5.0,11.0,45.5,6.0,13.0,6.0,7.0,17,37,16.0,1.0,57.0,611.0,50.0,170.0,275.0,167.0,29.0,610.0,13.0,5.0,38.5,8.0,61.5,249.0,1290.0,716.0,18.0,10.0,6.0,22.0,6.0,376.0,34.0,4,1,0,13,19,2,18,17,9,1.0,0.0,0,54.0,18.0,17.0,51.4,12,2,16.7,0.08,0.5,23.6,1.0,0,0,0.4,0.4,0.04,0.6,0.6,7,5,85.7,0,2.5,0.5,1,1,0,0,6.0,20.0,30.0,21.0,1.0,66.7,41.5,11.0,54.5,40.6,15.0,0.0,0.0,3.0,16.8,255.0,360.0,70.8,4427.0,2107.0,132.0,164.0,80.5,82.0,100.0,82.0,34.0,78.0,43.6,0,0.2,0.3,7.0,23.0,4.0,2.0,27.0,360.0,313.0,46.0,14.0,0.0,1.0,9,17.0,1.0,0.0,0.0,0.0,255.0,1.0,6.0,20.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7,7.0,7.0,0.0,8.0,13.0,61.5,5.0,14.0,6.0,8.0,10,24,23.0,0.0,43.0,478.0,67.0,177.0,218.0,88.0,9.0,478.0,11.0,6.0,54.5,5.0,45.5,229.0,1079.0,412.0,4.0,6.0,0.0,18.0,15.0,252.0,26.0,3,0,0,19,12,1,9,10,7,0.0,1.0,0,53.0,17.0,18.0,48.6
2021-05-04,19:15,Libertadores,Group stage,Tue,Home,W,4,0,Atlético Mineiro,py Cerro Porteño,3.3,0.2,42,,Júnior Alonso,4-3-3,Néstor Pitana,20,9,45.0,0.2,0.44,17.2,1.0,0,0,3.3,3.3,0.17,0.7,0.7,1,1,100.0,1,0.0,0.0,0,0,0,0,11.0,16.0,68.8,29.0,0.0,31.0,31.2,11.0,63.6,42.7,12.0,0.0,0.0,1.0,14.5,335.0,420.0,79.8,6062.0,2750.0,147.0,176.0,83.5,152.0,181.0,84.0,31.0,48.0,64.6,3,2.5,1.4,12.0,36.0,9.0,2.0,45.0,420.0,376.0,42.0,16.0,3.0,0.0,10,13.0,1.0,0.0,0.0,0.0,335.0,2.0,7.0,31.0,21.0,2.0,2.0,4.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,8,8.0,3.0,3.0,8.0,20.0,40.0,12.0,14.0,2.0,12.0,19,33,18.0,0.0,42.0,532.0,64.0,180.0,241.0,119.0,21.0,532.0,24.0,16.0,66.7,8.0,33.3,317.0,1698.0,858.0,10.0,9.0,4.0,17.0,5.0,333.0,45.0,2,0,0,19,13,2,10,19,8,0.0,0.0,0,59.0,10.0,12.0,45.5,8,1,12.5,0.0,0.0,27.5,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,9,5,55.6,0,3.0,-1.0,0,0,0,0,5.0,8.0,62.5,9.0,2.0,33.3,31.9,10.0,50.0,36.7,8.0,0.0,0.0,0.0,,472.0,577.0,81.8,8818.0,2853.0,196.0,226.0,86.7,207.0,238.0,87.0,59.0,83.0,71.1,0,0.2,0.2,6.0,43.0,4.0,1.0,39.0,577.0,512.0,64.0,20.0,0.0,7.0,18,28.0,1.0,1.0,0.0,0.0,472.0,1.0,15.0,13.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9,4.0,8.0,1.0,8.0,24.0,33.3,16.0,8.0,2.0,6.0,10,23,9.0,1.0,58.0,668.0,39.0,169.0,353.0,153.0,12.0,668.0,20.0,12.0,60.0,8.0,40.0,408.0,2080.0,1106.0,19.0,17.0,3.0,15.0,6.0,469.0,39.0,3,0,0,16,18,1,18,10,9,0.0,0.0,0,50.0,12.0,10.0,54.5
2021-05-13,19:00,Libertadores,Group stage,Thu,Away,W,3,1,Atlético Mineiro,co CD América,2.7,1.1,39,,Júnior Alonso,4-3-3,Andrés Cunha,21,11,52.4,0.14,0.27,17.4,3.0,0,0,2.7,2.7,0.13,0.3,0.3,4,3,75.0,0,1.0,0.0,0,0,0,0,6.0,10.0,60.0,21.0,2.0,38.1,37.1,6.0,33.3,24.5,14.0,0.0,0.0,0.0,4.0,253.0,328.0,77.1,4767.0,2224.0,112.0,125.0,89.6,95.0,120.0,79.2,37.0,57.0,64.9,3,2.1,1.2,14.0,23.0,8.0,2.0,33.0,328.0,276.0,49.0,19.0,0.0,2.0,13,15.0,7.0,4.0,0.0,0.0,253.0,3.0,7.0,38.0,29.0,3.0,2.0,1.0,3.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,8,6.0,4.0,0.0,4.0,12.0,33.3,8.0,11.0,5.0,6.0,12,22,19.0,0.0,39.0,427.0,51.0,160.0,169.0,112.0,20.0,427.0,18.0,9.0,50.0,9.0,50.0,238.0,1404.0,705.0,13.0,9.0,4.0,10.0,6.0,252.0,33.0,1,0,0,12,18,3,13,12,8,0.0,0.0,0,46.0,14.0,2.0,87.5,12,4,33.3,0.08,0.25,13.6,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,11,8,72.7,0,3.4,0.4,0,0,0,0,5.0,7.0,71.4,25.0,8.0,24.0,23.2,4.0,25.0,26.3,12.0,0.0,0.0,0.0,9.0,438.0,519.0,84.4,7750.0,2828.0,203.0,219.0,92.7,178.0,203.0,87.7,47.0,72.0,65.3,1,1.2,1.9,12.0,42.0,12.0,1.0,42.0,519.0,471.0,46.0,15.0,0.0,3.0,17,18.0,6.0,3.0,3.0,0.0,438.0,2.0,8.0,24.0,16.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,9,9.0,5.0,1.0,9.0,18.0,50.0,9.0,13.0,6.0,7.0,5,20,7.0,1.0,61.0,603.0,50.0,164.0,307.0,134.0,20.0,603.0,12.0,8.0,66.7,4.0,33.3,368.0,1896.0,1060.0,13.0,11.0,4.0,12.0,6.0,434.0,42.0,4,1,1,20,11,2,17,5,9,0.0,0.0,0,41.0,2.0,14.0,12.5
2021-05-19,20:00,Libertadores,Group stage,Wed,Away,W,1,0,Atlético Mineiro,py Cerro Porteño,0.9,0.6,58,,Júnior Alonso,4-3-3,Esteban Ostojich,11,5,45.5,0.09,0.2,23.4,1.0,0,0,0.9,0.9,0.08,0.1,0.1,2,2,100.0,1,0.4,0.4,0,0,0,0,6.0,12.0,50.0,32.0,3.0,37.5,34.9,4.0,0.0,6.3,13.0,0.0,0.0,2.0,17.6,404.0,503.0,80.3,7113.0,2508.0,203.0,228.0,89.0,149.0,178.0,83.7,44.0,65.0,67.7,0,0.7,0.4,9.0,28.0,4.0,0.0,38.0,503.0,464.0,39.0,13.0,0.0,5.0,15,16.0,5.0,2.0,2.0,0.0,404.0,0.0,14.0,21.0,13.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,8,7.0,4.0,3.0,5.0,11.0,45.5,6.0,12.0,3.0,9.0,7,21,16.0,0.0,58.0,613.0,58.0,202.0,286.0,129.0,17.0,613.0,23.0,13.0,56.5,10.0,43.5,288.0,1446.0,755.0,14.0,12.0,4.0,14.0,6.0,399.0,37.0,5,0,0,16,12,0,15,7,8,0.0,0.0,0,52.0,16.0,20.0,44.4,8,2,25.0,0.0,0.0,20.2,1.0,0,0,0.6,0.6,0.07,-0.6,-0.6,5,4,80.0,0,0.7,-0.3,0,0,0,0,13.0,19.0,68.4,25.0,2.0,52.0,38.4,6.0,100.0,67.3,9.0,0.0,0.0,0.0,13.3,274.0,362.0,75.7,5244.0,2273.0,127.0,148.0,85.8,101.0,122.0,82.8,41.0,68.0,60.3,0,0.3,0.3,5.0,26.0,4.0,1.0,22.0,362.0,319.0,43.0,15.0,1.0,2.0,19,18.0,2.0,2.0,0.0,0.0,274.0,0.0,11.0,15.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10,8.0,7.0,1.0,10.0,23.0,43.5,13.0,13.0,3.0,10.0,11,27,20.0,0.0,42.0,482.0,48.0,132.0,236.0,121.0,16.0,482.0,11.0,6.0,54.5,5.0,45.5,246.0,1166.0,594.0,13.0,8.0,3.0,20.0,9.0,273.0,22.0,3,0,0,14,16,0,19,11,10,0.0,0.0,0,59.0,20.0,16.0,55.6
2021-05-25,21:30,Libertadores,Group stage,Tue,Home,W,4,0,Atlético Mineiro,ve Dep La Guaira,3.6,0.3,65,,Júnior Alonso,4-3-3,Nicolás Lamolina,26,11,42.3,0.15,0.36,18.5,0.0,0,0,3.6,3.6,0.15,0.4,0.4,2,2,100.0,1,0.3,0.3,0,0,0,0,0.0,3.0,0.0,26.0,6.0,11.5,22.4,5.0,0.0,16.2,4.0,0.0,0.0,0.0,,632.0,707.0,89.4,10548.0,3400.0,311.0,326.0,95.4,254.0,280.0,90.7,54.0,73.0,74.0,3,3.1,3.1,20.0,65.0,16.0,5.0,76.0,707.0,670.0,34.0,10.0,0.0,9.0,27,12.0,6.0,0.0,2.0,0.0,632.0,3.0,5.0,47.0,38.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,12.0,11,6.0,4.0,2.0,8.0,16.0,50.0,8.0,9.0,3.0,6.0,14,26,5.0,0.0,65.0,794.0,31.0,156.0,374.0,266.0,41.0,794.0,14.0,9.0,64.3,5.0,35.7,523.0,2246.0,1273.0,24.0,16.0,8.0,13.0,7.0,629.0,76.0,1,0,0,14,9,3,27,14,11,0.0,0.0,0,44.0,11.0,7.0,61.1,7,2,28.6,0.0,0.0,27.7,2.0,0,0,0.3,0.3,0.04,-0.3,-0.3,11,7,63.6,0,4.3,0.3,0,0,0,0,7.0,14.0,50.0,12.0,2.0,58.3,46.6,12.0,58.3,48.4,22.0,0.0,0.0,0.0,11.5,306.0,378.0,81.0,5761.0,2470.0,151.0,167.0,90.4,106.0,131.0,80.9,43.0,60.0,71.7,0,0.2,0.2,5.0,33.0,2.0,0.0,24.0,378.0,327.0,50.0,15.0,0.0,4.0,5,16.0,2.0,1.0,1.0,0.0,306.0,1.0,7.0,13.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7,7.0,4.0,1.0,5.0,14.0,35.7,9.0,9.0,5.0,4.0,20,32,16.0,0.0,35.0,468.0,71.0,150.0,253.0,68.0,4.0,468.0,16.0,8.0,50.0,8.0,50.0,263.0,1366.0,654.0,6.0,12.0,1.0,12.0,4.0,302.0,24.0,1,0,0,9,14,1,5,20,7,0.0,0.0,0,31.0,7.0,11.0,38.9
2021-05-30,11:00,Série A,Matchweek 1,Sun,Home,L,1,2,Atlético Mineiro,Fortaleza,1.7,0.9,54,,Júnior Alonso,4-2-3-1,Caio Max Augusto Vieira,12,3,25.0,0.0,0.0,25.0,2.0,1,1,1.7,0.9,0.07,-0.7,-0.9,5,3,60.0,0,1.5,-0.5,0,0,0,0,8.0,19.0,42.1,34.0,3.0,50.0,36.8,11.0,18.2,23.3,9.0,0.0,0.0,3.0,23.0,349.0,430.0,81.2,6828.0,2564.0,127.0,147.0,86.4,170.0,190.0,89.5,46.0,70.0,65.7,0,0.6,0.5,7.0,33.0,7.0,1.0,33.0,430.0,370.0,58.0,20.0,1.0,2.0,8,19.0,5.0,1.0,2.0,0.0,349.0,2.0,9.0,25.0,17.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,5,4.0,3.0,2.0,4.0,13.0,30.8,9.0,14.0,5.0,9.0,6,15,2.0,0.0,54.0,502.0,52.0,184.0,203.0,117.0,14.0,501.0,11.0,7.0,63.6,4.0,36.4,286.0,1282.0,678.0,18.0,7.0,3.0,10.0,6.0,341.0,33.0,2,0,0,16,19,2,8,6,5,1.0,0.0,0,30.0,7.0,11.0,38.9,18,5,27.8,0.11,0.4,23.0,1.0,0,0,0.9,0.9,0.05,1.1,1.1,4,3,100.0,0,1.6,0.6,1,1,0,0,2.0,11.0,18.2,22.0,1.0,40.9,34.8,8.0,25.0,25.6,4.0,0.0,0.0,0.0,,296.0,368.0,80.4,5562.0,2051.0,107.0,124.0,86.3,133.0,146.0,91.1,42.0,65.0,64.6,2,0.7,0.3,15.0,28.0,4.0,1.0,33.0,368.0,315.0,50.0,17.0,3.0,1.0,16,19.0,4.0,2.0,2.0,0.0,296.0,3.0,9.0,30.0,18.0,4.0,3.0,2.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,6,2.0,5.0,3.0,4.0,11.0,36.4,7.0,11.0,4.0,7.0,12,22,13.0,1.0,46.0,458.0,44.0,156.0,194.0,111.0,14.0,458.0,13.0,9.0,69.2,4.0,30.8,258.0,1450.0,819.0,15.0,11.0,2.0,12.0,5.0,293.0,33.0,4,0,0,19,16,3,16,12,6,0.0,1.0,0,38.0,11.0,7.0,61.1
2021-06-06,20:30,Série A,Matchweek 2,Sun,Away,W,1,0,Atlético Mineiro,Sport Recife,0.8,0.5,52,,Réver,4-2-3-1,Raphael Claus,10,1,10.0,0.1,1.0,19.2,1.0,0,0,0.8,0.8,0.08,0.2,0.2,1,1,100.0,1,0.1,0.1,0,0,0,0,7.0,13.0,53.8,38.0,1.0,34.2,32.6,4.0,0.0,6.3,15.0,0.0,0.0,0.0,3.5,436.0,508.0,85.8,7917.0,2967.0,199.0,213.0,93.4,178.0,192.0,92.7,51.0,82.0,62.2,1,0.7,0.8,8.0,36.0,9.0,1.0,34.0,508.0,463.0,45.0,18.0,0.0,5.0,18,15.0,7.0,7.0,0.0,0.0,436.0,0.0,6.0,18.0,14.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,10,5.0,9.0,2.0,5.0,15.0,33.3,10.0,6.0,1.0,5.0,8,24,17.0,0.0,52.0,594.0,63.0,153.0,309.0,137.0,16.0,594.0,10.0,5.0,50.0,5.0,50.0,204.0,1029.0,689.0,13.0,10.0,3.0,10.0,14.0,430.0,33.0,2,0,0,15,17,0,18,8,10,0.0,0.0,0,43.0,5.0,6.0,45.5,8,1,12.5,0.0,0.0,18.1,1.0,0,0,0.5,0.5,0.06,-0.5,-0.5,1,0,0.0,0,0.1,-0.9,0,0,0,0,1.0,2.0,50.0,20.0,4.0,10.0,22.9,9.0,0.0,18.6,14.0,1.0,7.1,2.0,21.8,409.0,478.0,85.6,7306.0,2319.0,161.0,178.0,90.4,193.0,214.0,90.2,40.0,58.0,69.0,0,0.3,0.3,5.0,25.0,5.0,2.0,41.0,478.0,440.0,37.0,14.0,0.0,3.0,17,8.0,4.0,2.0,2.0,0.0,409.0,1.0,7.0,14.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10,13.0,6.0,0.0,5.0,10.0,50.0,5.0,9.0,4.0,5.0,5,24,12.0,0.0,48.0,564.0,50.0,175.0,297.0,94.0,11.0,564.0,15.0,10.0,66.7,5.0,33.3,382.0,2141.0,1148.0,18.0,14.0,2.0,17.0,11.0,407.0,41.0,3,0,0,18,14,1,17,5,10,0.0,0.0,0,44.0,6.0,5.0,54.5
2021-06-13,16:00,Série A,Matchweek 3,Sun,Home,W,1,0,Atlético Mineiro,São Paulo,1.3,0.2,42,,Réver,4-2-3-1,Anderson Daronco,9,2,22.2,0.11,0.5,20.7,0.0,0,0,1.3,1.3,0.15,-0.3,-0.3,0,0,,1,0.0,0.0,0,0,0,0,6.0,13.0,46.2,43.0,1.0,30.2,34.8,8.0,0.0,8.8,16.0,0.0,0.0,3.0,37.3,336.0,408.0,82.4,6488.0,2536.0,126.0,142.0,88.7,161.0,176.0,91.5,44.0,70.0,62.9,1,1.0,0.9,7.0,22.0,7.0,1.0,28.0,408.0,359.0,47.0,23.0,0.0,4.0,12,11.0,4.0,1.0,1.0,0.0,336.0,2.0,6.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9,5.0,6.0,4.0,9.0,21.0,42.9,12.0,9.0,2.0,7.0,6,21,14.0,0.0,42.0,499.0,82.0,206.0,184.0,117.0,19.0,499.0,11.0,6.0,54.5,5.0,45.5,304.0,1272.0,655.0,12.0,9.0,3.0,24.0,4.0,335.0,28.0,0,0,0,14,19,2,12,6,9,0.0,0.0,0,44.0,8.0,3.0,72.7,5,0,0.0,0.0,,25.4,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,2,1,50.0,0,1.1,0.1,0,0,0,0,6.0,10.0,60.0,36.0,6.0,22.2,31.2,8.0,25.0,30.3,7.0,0.0,0.0,0.0,12.0,474.0,558.0,84.9,8463.0,2692.0,197.0,218.0,90.4,225.0,246.0,91.5,45.0,71.0,63.4,0,0.1,0.2,3.0,32.0,4.0,1.0,37.0,558.0,509.0,48.0,16.0,1.0,2.0,20,17.0,5.0,3.0,1.0,0.0,474.0,1.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4,5.0,3.0,1.0,5.0,11.0,45.5,6.0,8.0,2.0,6.0,5,14,9.0,0.0,58.0,634.0,60.0,213.0,320.0,103.0,11.0,634.0,21.0,12.0,57.1,9.0,42.9,351.0,2518.0,1390.0,23.0,10.0,3.0,9.0,6.0,468.0,37.0,1,0,0,22,12,1,20,5,4,0.0,0.0,0,37.0,3.0,8.0,27.3
2021-06-16,19:00,Série A,Matchweek 4,Wed,Away,W,1,0,Atlético Mineiro,Internacional,1.0,1.1,42,,Réver,4-1-4-1,Luiz Flávio de Oliveira,6,2,33.3,0.17,0.5,19.9,0.0,0,0,1.0,1.0,0.16,0.0,0.0,1,1,100.0,1,0.6,0.6,0,0,0,0,5.0,8.0,62.5,36.0,3.0,19.4,27.7,9.0,11.1,16.7,24.0,0.0,0.0,2.0,17.8,365.0,461.0,79.2,7200.0,2583.0,132.0,162.0,81.5,180.0,207.0,87.0,49.0,76.0,64.5,1,0.7,0.2,5.0,31.0,4.0,1.0,33.0,461.0,423.0,38.0,14.0,2.0,3.0,8,13.0,1.0,0.0,0.0,0.0,365.0,0.0,12.0,12.0,9.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,17,13.0,10.0,3.0,14.0,22.0,63.6,8.0,14.0,3.0,11.0,18,44,40.0,0.0,42.0,591.0,96.0,257.0,248.0,89.0,9.0,591.0,16.0,11.0,68.8,5.0,31.3,259.0,1370.0,722.0,14.0,5.0,3.0,12.0,10.0,363.0,33.0,1,0,0,13,12,0,8,18,17,0.0,0.0,0,56.0,12.0,15.0,44.4,11,1,9.1,0.0,0.0,19.7,0.0,0,0,1.1,1.1,0.1,-1.1,-1.1,2,1,50.0,0,1.0,0.0,0,0,0,0,2.0,2.0,100.0,14.0,3.0,14.3,25.1,5.0,0.0,10.0,5.0,0.0,0.0,0.0,18.5,522.0,634.0,82.3,9067.0,3003.0,240.0,269.0,89.2,203.0,241.0,84.2,57.0,77.0,74.0,0,1.0,0.9,8.0,62.0,2.0,1.0,50.0,634.0,569.0,64.0,13.0,1.0,3.0,33,36.0,8.0,4.0,3.0,0.0,522.0,1.0,16.0,18.0,11.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10,6.0,8.0,1.0,5.0,16.0,31.3,11.0,9.0,0.0,9.0,12,27,9.0,0.0,58.0,747.0,35.0,120.0,395.0,238.0,20.0,747.0,22.0,8.0,36.4,14.0,63.6,447.0,2242.0,1155.0,15.0,20.0,4.0,23.0,12.0,517.0,50.0,3,0,0,13,12,1,33,12,10,0.0,0.0,0,62.0,15.0,12.0,55.6
