Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2021-02-14,21:30,Copa de la Liga Profesional,Group stage,Sun,Away,L,1,2,River Plate,Estudiantes,2.5,0.8,70,,Javier Pinola,3-4-3,Facundo Tello,18,6,33.3,0.06,0.17,15.8,1.0,0,0,2.5,2.5,0.14,-1.5,-1.5,3,1,33.3,0,1.4,-0.6,0,0,0,0,3.0,7.0,42.9,14.0,4.0,21.4,25.7,6.0,66.7,45.5,10.0,0.0,0.0,0.0,8.0,467.0,627.0,74.5,9626.0,3452.0,144.0,181.0,79.6,240.0,284.0,84.5,74.0,126.0,58.7,1,2.0,2.1,13.0,59.0,11.0,2.0,81.0,627.0,554.0,65.0,12.0,1.0,6.0,49,30.0,14.0,6.0,7.0,0.0,467.0,8.0,9.0,28.0,18.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,11,8.0,4.0,1.0,7.0,11.0,63.6,4.0,6.0,2.0,4.0,8,21,9.0,0.0,70.0,718.0,38.0,174.0,345.0,205.0,34.0,718.0,20.0,11.0,55.0,9.0,45.0,424.0,1984.0,1062.0,24.0,20.0,7.0,13.0,7.0,462.0,81.0,4,0,0,19,12,8,49,8,11,0.0,0.0,0,61.0,30.0,26.0,53.6,8,3,37.5,0.25,0.67,13.1,0.0,0,0,0.8,0.8,0.09,1.2,1.2,6,5,83.3,0,3.2,2.2,0,0,0,0,5.0,34.0,14.7,31.0,1.0,87.1,55.5,8.0,87.5,55.9,38.0,1.0,2.6,0.0,4.5,142.0,265.0,53.6,3181.0,1639.0,44.0,63.0,69.8,64.0,94.0,68.1,31.0,95.0,32.6,2,0.7,0.5,7.0,17.0,3.0,2.0,15.0,265.0,202.0,61.0,27.0,0.0,2.0,13,21.0,3.0,2.0,1.0,0.0,142.0,2.0,6.0,12.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,16.0,10,6.0,9.0,1.0,9.0,20.0,45.0,11.0,16.0,10.0,6.0,17,33,41.0,0.0,30.0,406.0,91.0,196.0,132.0,83.0,14.0,406.0,11.0,4.0,36.4,7.0,63.6,105.0,766.0,270.0,3.0,7.0,0.0,15.0,6.0,140.0,15.0,1,1,0,12,19,2,13,17,10,0.0,0.0,0,40.0,26.0,30.0,46.4
2021-02-20,21:30,Copa de la Liga Profesional,Group stage,Sat,Home,W,3,0,River Plate,Rosario Cent,3.5,0.6,60,,Javier Pinola,5-3-2,Fernando Rapallini,17,6,35.3,0.12,0.33,17.9,1.0,1,1,3.5,2.7,0.16,-0.5,-0.7,1,1,100.0,1,0.0,0.0,0,0,0,0,7.0,11.0,63.6,15.0,7.0,26.7,31.7,10.0,70.0,56.1,14.0,1.0,7.1,1.0,17.5,463.0,592.0,78.2,9515.0,3473.0,178.0,212.0,84.0,200.0,235.0,85.1,80.0,117.0,68.4,1,2.6,1.2,14.0,50.0,15.0,8.0,61.0,592.0,522.0,65.0,9.0,2.0,10.0,37,37.0,8.0,1.0,7.0,0.0,463.0,5.0,10.0,31.0,22.0,2.0,4.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,11,8.0,8.0,3.0,8.0,15.0,53.3,7.0,11.0,1.0,10.0,8,27,16.0,0.0,60.0,722.0,43.0,133.0,350.0,247.0,28.0,721.0,28.0,15.0,53.6,13.0,46.4,331.0,1737.0,890.0,21.0,15.0,3.0,31.0,4.0,460.0,61.0,1,0,0,22,10,5,37,8,11,0.0,0.0,0,69.0,23.0,13.0,63.9,9,1,11.1,0.0,0.0,27.6,1.0,0,0,0.6,0.6,0.07,-0.6,-0.6,7,4,71.4,0,3.3,0.3,1,1,0,0,3.0,23.0,13.0,28.0,7.0,57.1,42.0,10.0,70.0,49.0,26.0,0.0,0.0,1.0,18.7,268.0,398.0,67.3,4730.0,1938.0,117.0,143.0,81.8,113.0,144.0,78.5,32.0,88.0,36.4,0,0.1,0.2,4.0,19.0,4.0,2.0,22.0,398.0,332.0,66.0,26.0,0.0,2.0,17,25.0,4.0,1.0,1.0,1.0,268.0,0.0,10.0,11.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11,11.0,5.0,1.0,13.0,27.0,48.1,14.0,6.0,2.0,4.0,12,29,33.0,1.0,40.0,511.0,68.0,211.0,218.0,92.0,5.0,511.0,15.0,7.0,46.7,8.0,53.3,182.0,1169.0,527.0,11.0,10.0,0.0,23.0,10.0,267.0,19.0,2,1,0,11,21,0,17,12,11,0.0,1.0,0,68.0,12.0,16.0,42.9
2021-02-28,17:10,Copa de la Liga Profesional,Group stage,Sun,Away,W,1,0,River Plate,Platense,1.9,0.7,59,,Javier Pinola,3-1-4-2,Ariel Penel,17,5,29.4,0.06,0.2,19.6,1.0,0,0,1.9,1.9,0.11,-0.9,-0.9,4,4,100.0,1,1.1,1.1,0,0,0,0,7.0,15.0,46.7,25.0,4.0,36.0,34.1,8.0,75.0,60.1,18.0,1.0,5.6,0.0,9.0,411.0,543.0,75.7,8079.0,3580.0,172.0,211.0,81.5,169.0,197.0,85.8,65.0,111.0,58.6,1,1.8,1.0,14.0,50.0,9.0,3.0,42.0,543.0,489.0,53.0,14.0,0.0,4.0,15,25.0,5.0,2.0,3.0,0.0,411.0,1.0,9.0,32.0,26.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,14,10.0,9.0,2.0,13.0,23.0,56.5,10.0,13.0,2.0,11.0,12,33,22.0,0.0,59.0,671.0,55.0,204.0,336.0,133.0,15.0,671.0,22.0,14.0,63.6,8.0,36.4,286.0,1361.0,638.0,7.0,6.0,1.0,26.0,3.0,408.0,42.0,4,0,0,19,14,1,15,12,14,0.0,0.0,0,63.0,24.0,18.0,57.1,10,4,40.0,0.0,0.0,22.4,1.0,0,0,0.7,0.7,0.04,-0.7,-0.7,5,4,80.0,0,1.3,0.3,0,0,0,0,6.0,22.0,27.3,24.0,3.0,62.5,44.5,11.0,63.6,42.5,13.0,0.0,0.0,1.0,20.0,248.0,378.0,65.6,5147.0,2291.0,88.0,107.0,82.2,101.0,139.0,72.7,51.0,103.0,49.5,0,0.6,0.4,6.0,21.0,4.0,1.0,23.0,378.0,318.0,59.0,19.0,0.0,7.0,23,21.0,6.0,1.0,5.0,0.0,248.0,1.0,16.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7,6.0,5.0,0.0,8.0,22.0,36.4,14.0,9.0,2.0,7.0,17,28,17.0,0.0,41.0,486.0,59.0,178.0,206.0,107.0,5.0,486.0,18.0,8.0,44.4,10.0,55.6,250.0,951.0,429.0,12.0,8.0,2.0,17.0,6.0,227.0,19.0,0,0,0,14,16,1,23,17,7,0.0,0.0,0,64.0,16.0,20.0,44.4
2021-03-08,21:30,Copa de la Liga Profesional,Group stage,Mon,Home,L,0,1,River Plate,Argentinos Jun,1.6,0.8,64,,Franco Armani,3-1-4-2,Nicolás Lamolina,12,4,33.3,0.0,0.0,18.3,1.0,0,0,1.6,1.6,0.14,-1.6,-1.6,3,2,66.7,0,0.8,-0.2,0,0,0,0,2.0,5.0,40.0,19.0,6.0,21.1,28.5,11.0,9.1,27.5,11.0,0.0,0.0,3.0,31.0,479.0,611.0,78.4,8747.0,3379.0,200.0,240.0,83.3,228.0,268.0,85.1,47.0,83.0,56.6,0,0.6,0.7,8.0,47.0,6.0,2.0,52.0,611.0,554.0,55.0,15.0,0.0,7.0,18,23.0,4.0,2.0,2.0,0.0,479.0,2.0,11.0,21.0,13.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9,6.0,6.0,1.0,4.0,15.0,26.7,11.0,9.0,1.0,8.0,14,27,30.0,0.0,64.0,739.0,65.0,226.0,384.0,139.0,15.0,739.0,28.0,17.0,60.7,11.0,39.3,452.0,2353.0,1354.0,19.0,14.0,2.0,31.0,8.0,475.0,52.0,2,0,0,14,15,2,18,14,9,0.0,0.0,0,63.0,27.0,26.0,50.9,8,3,37.5,0.13,0.33,23.1,0.0,0,0,0.8,0.8,0.1,0.2,0.2,4,4,100.0,1,1.2,1.2,0,0,0,0,8.0,26.0,30.8,30.0,3.0,60.0,45.8,9.0,100.0,67.7,14.0,1.0,7.1,1.0,16.0,198.0,344.0,57.6,4034.0,2159.0,83.0,113.0,73.5,70.0,112.0,62.5,40.0,99.0,40.4,1,0.6,0.4,7.0,22.0,3.0,1.0,23.0,344.0,291.0,53.0,16.0,0.0,2.0,12,25.0,2.0,1.0,1.0,0.0,198.0,0.0,8.0,12.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,11,11.0,6.0,2.0,11.0,28.0,39.3,17.0,12.0,2.0,10.0,13,32,18.0,1.0,36.0,463.0,58.0,156.0,213.0,101.0,13.0,463.0,15.0,11.0,73.3,4.0,26.7,207.0,1083.0,515.0,10.0,7.0,1.0,27.0,9.0,196.0,23.0,3,0,0,16,14,0,12,13,11,0.0,0.0,0,63.0,26.0,27.0,49.1
2021-03-14,18:00,Copa de la Liga Profesional,Group stage,Sun,Away,D,1,1,River Plate,Boca Juniors,1.1,2.1,58,,Franco Armani,4-3-3,Facundo Tello,14,3,21.4,0.07,0.33,20.5,2.0,0,0,1.1,1.1,0.08,-0.1,-0.1,5,4,100.0,0,1.6,0.6,1,1,0,0,1.0,5.0,20.0,22.0,4.0,18.2,26.2,5.0,20.0,35.8,6.0,0.0,0.0,0.0,13.5,373.0,478.0,78.0,6943.0,2782.0,162.0,183.0,88.5,168.0,204.0,82.4,41.0,74.0,55.4,1,0.4,0.5,9.0,37.0,7.0,2.0,52.0,478.0,427.0,49.0,15.0,1.0,2.0,21,23.0,4.0,1.0,3.0,0.0,373.0,2.0,9.0,26.0,18.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,13,5.0,10.0,2.0,7.0,17.0,41.2,10.0,9.0,1.0,8.0,8,25,9.0,0.0,58.0,580.0,39.0,152.0,278.0,152.0,17.0,580.0,16.0,4.0,25.0,12.0,75.0,284.0,1608.0,908.0,19.0,9.0,3.0,13.0,7.0,366.0,50.0,2,1,1,18,13,2,21,8,13,0.0,1.0,0,50.0,13.0,7.0,65.0,9,4,44.4,0.0,0.0,16.5,0.0,1,1,2.1,1.3,0.14,-1.1,-1.3,3,2,66.7,0,0.6,-0.4,0,0,0,0,8.0,21.0,38.1,36.0,6.0,36.1,32.0,9.0,88.9,63.0,15.0,1.0,6.7,2.0,13.8,260.0,346.0,75.1,5181.0,2241.0,111.0,123.0,90.2,101.0,126.0,80.2,44.0,78.0,56.4,0,0.7,0.2,7.0,13.0,6.0,1.0,27.0,346.0,293.0,50.0,19.0,1.0,2.0,7,18.0,2.0,0.0,2.0,0.0,260.0,3.0,8.0,19.0,12.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,10,12.0,4.0,3.0,12.0,16.0,75.0,4.0,10.0,4.0,6.0,14,33,17.0,0.0,42.0,458.0,67.0,200.0,182.0,83.0,16.0,457.0,17.0,10.0,58.8,7.0,41.2,267.0,1596.0,779.0,17.0,13.0,6.0,17.0,10.0,256.0,27.0,5,1,1,14,18,3,7,14,10,1.0,0.0,0,46.0,7.0,13.0,35.0
2021-03-20,21:00,Copa de la Liga Profesional,Group stage,Sat,Away,W,6,1,River Plate,Godoy Cruz,4.1,0.4,67,,Franco Armani,4-3-3,Germán Delfino,16,9,56.3,0.38,0.67,14.2,0.0,0,0,4.1,4.1,0.26,1.9,1.9,2,1,50.0,0,0.8,-0.2,0,0,0,0,2.0,6.0,33.3,23.0,7.0,8.7,24.7,8.0,50.0,50.3,8.0,1.0,12.5,0.0,14.0,577.0,687.0,84.0,10285.0,3966.0,258.0,291.0,88.7,263.0,302.0,87.1,54.0,85.0,63.5,6,4.0,2.5,13.0,44.0,11.0,0.0,63.0,687.0,634.0,51.0,20.0,1.0,3.0,6,19.0,2.0,1.0,1.0,0.0,577.0,2.0,9.0,26.0,20.0,1.0,3.0,2.0,0.0,0.0,11.0,8.0,0.0,2.0,1.0,0.0,0.0,17.0,12,3.0,13.0,1.0,4.0,15.0,26.7,11.0,11.0,4.0,7.0,11,28,10.0,1.0,67.0,792.0,55.0,202.0,457.0,144.0,26.0,792.0,25.0,10.0,40.0,15.0,60.0,563.0,2047.0,1146.0,14.0,13.0,4.0,15.0,7.0,575.0,63.0,2,0,0,17,20,2,6,11,12,0.0,0.0,0,69.0,10.0,10.0,50.0,8,2,25.0,0.13,0.5,19.8,0.0,0,0,0.4,0.4,0.05,0.6,0.6,9,3,33.3,0,4.8,-1.2,0,0,0,0,5.0,12.0,41.7,26.0,6.0,34.6,32.8,7.0,42.9,35.7,4.0,0.0,0.0,2.0,20.0,235.0,345.0,68.1,4728.0,2247.0,92.0,115.0,80.0,102.0,138.0,73.9,40.0,79.0,50.6,1,0.1,0.2,3.0,15.0,4.0,1.0,24.0,345.0,286.0,59.0,19.0,0.0,2.0,10,25.0,1.0,0.0,1.0,0.0,235.0,0.0,7.0,12.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,13,11.0,11.0,0.0,15.0,25.0,60.0,10.0,10.0,1.0,9.0,22,44,9.0,0.0,33.0,450.0,38.0,160.0,220.0,77.0,11.0,450.0,15.0,11.0,73.3,4.0,26.7,256.0,1350.0,581.0,13.0,6.0,3.0,19.0,13.0,235.0,24.0,1,0,0,20,15,0,10,22,13,0.0,0.0,0,57.0,10.0,10.0,50.0
2021-03-28,18:30,Copa de la Liga Profesional,Group stage,Sun,Home,D,0,0,River Plate,Racing Club,1.5,0.2,70,,Franco Armani,4-3-3,Fernando Rapallini,15,3,20.0,0.0,0.0,22.9,5.0,0,0,1.5,1.5,0.1,-1.5,-1.5,0,0,,1,0.0,0.0,0,0,0,0,0.0,1.0,0.0,12.0,3.0,8.3,28.4,7.0,0.0,27.4,18.0,0.0,0.0,1.0,13.7,557.0,674.0,82.6,9935.0,3539.0,242.0,272.0,89.0,263.0,299.0,88.0,47.0,78.0,60.3,0,1.1,1.5,8.0,66.0,13.0,2.0,76.0,674.0,619.0,50.0,8.0,2.0,0.0,23,24.0,10.0,5.0,4.0,0.0,557.0,5.0,10.0,28.0,20.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10,2.0,9.0,2.0,9.0,17.0,52.9,8.0,12.0,1.0,11.0,7,20,18.0,0.0,70.0,781.0,42.0,138.0,413.0,235.0,27.0,781.0,21.0,9.0,42.9,12.0,57.1,397.0,2076.0,1230.0,23.0,21.0,0.0,12.0,3.0,554.0,75.0,2,0,0,13,13,5,23,7,10,0.0,0.0,0,61.0,18.0,21.0,46.2,6,0,0.0,0.0,,25.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,3,3,100.0,1,1.2,1.2,0,0,0,0,17.0,27.0,63.0,19.0,1.0,57.9,43.7,16.0,100.0,68.6,16.0,1.0,6.3,0.0,8.0,182.0,293.0,62.1,4031.0,2292.0,75.0,94.0,79.8,76.0,115.0,66.1,31.0,71.0,43.7,0,0.1,0.2,2.0,15.0,3.0,0.0,23.0,293.0,237.0,56.0,18.0,0.0,2.0,20,15.0,6.0,3.0,3.0,0.0,182.0,0.0,13.0,9.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7,13.0,1.0,1.0,12.0,21.0,57.1,9.0,10.0,3.0,7.0,17,32,26.0,0.0,30.0,407.0,65.0,179.0,149.0,82.0,8.0,407.0,17.0,8.0,47.1,9.0,52.9,198.0,992.0,556.0,13.0,8.0,2.0,15.0,4.0,181.0,23.0,3,1,1,13,12,0,20,17,7,0.0,0.0,0,53.0,21.0,18.0,53.8
2021-04-03,21:00,Copa de la Liga Profesional,Group stage,Sat,Away,D,0,0,River Plate,Arsenal,1.0,0.2,79,,Franco Armani,4-3-3,Patricio Loustau,20,4,20.0,0.0,0.0,19.9,1.0,0,0,1.0,1.0,0.05,-1.0,-1.0,2,2,100.0,1,0.3,0.3,0,0,0,0,2.0,3.0,66.7,14.0,3.0,21.4,24.4,4.0,0.0,23.3,6.0,0.0,0.0,0.0,10.5,522.0,655.0,79.7,10666.0,3767.0,169.0,202.0,83.7,283.0,325.0,87.1,68.0,106.0,64.2,0,0.6,1.0,13.0,71.0,18.0,4.0,106.0,655.0,592.0,60.0,11.0,0.0,11.0,43,35.0,9.0,3.0,5.0,0.0,522.0,3.0,11.0,36.0,29.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5,5.0,4.0,1.0,5.0,15.0,33.3,10.0,12.0,1.0,11.0,18,28,12.0,0.0,79.0,775.0,33.0,149.0,365.0,270.0,31.0,775.0,19.0,8.0,42.1,11.0,57.9,491.0,2618.0,1508.0,29.0,29.0,2.0,22.0,9.0,519.0,105.0,1,0,0,6,10,3,43,18,5,0.0,0.0,0,61.0,21.0,22.0,48.8,5,2,40.0,0.0,0.0,27.3,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,4,4,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,88.0,178.0,49.4,1510.0,635.0,44.0,67.0,65.7,30.0,59.0,50.8,12.0,36.0,33.3,0,0.1,0.1,4.0,11.0,2.0,0.0,11.0,178.0,154.0,24.0,4.0,0.0,1.0,10,15.0,4.0,0.0,1.0,0.0,88.0,0.0,12.0,9.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11,12.0,3.0,1.0,10.0,18.0,55.6,8.0,10.0,3.0,7.0,16,28,39.0,0.0,21.0,293.0,56.0,129.0,103.0,64.0,0.0,293.0,8.0,5.0,62.5,3.0,37.5,109.0,440.0,111.0,2.0,0.0,0.0,14.0,4.0,102.0,11.0,6,1,1,12,6,0,10,16,11,0.0,0.0,0,37.0,21.0,20.0,51.2
2021-04-11,21:00,Copa de la Liga Profesional,Group stage,Sun,Home,W,3,2,River Plate,Colón,3.6,0.7,66,,Franco Armani,4-3-3,Facundo Tello,25,9,36.0,0.08,0.22,18.0,2.0,1,1,3.6,2.8,0.11,-0.6,-0.8,3,1,33.3,0,0.9,-1.1,0,0,0,0,3.0,7.0,42.9,17.0,4.0,35.3,31.9,3.0,33.3,36.7,7.0,1.0,14.3,0.0,9.0,535.0,662.0,80.8,10744.0,3690.0,153.0,195.0,78.5,315.0,353.0,89.2,66.0,105.0,62.9,1,2.0,1.7,19.0,54.0,13.0,6.0,69.0,662.0,614.0,46.0,12.0,1.0,6.0,24,21.0,7.0,2.0,5.0,0.0,535.0,2.0,6.0,47.0,34.0,4.0,0.0,4.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,18.0,10,10.0,5.0,3.0,9.0,27.0,33.3,18.0,8.0,1.0,7.0,17,35,14.0,0.0,66.0,786.0,41.0,150.0,419.0,221.0,37.0,785.0,15.0,7.0,46.7,6.0,40.0,530.0,2038.0,1133.0,26.0,14.0,6.0,15.0,9.0,531.0,69.0,2,0,0,11,12,2,24,17,10,0.0,0.0,0,76.0,22.0,9.0,71.0,7,3,42.9,0.29,0.67,22.2,0.0,0,0,0.7,0.7,0.1,1.3,1.3,10,7,80.0,0,3.9,0.9,1,1,0,0,9.0,20.0,45.0,17.0,2.0,58.8,38.4,17.0,58.8,40.7,21.0,0.0,0.0,0.0,8.0,220.0,341.0,64.5,4155.0,1844.0,95.0,121.0,78.5,93.0,130.0,71.5,29.0,70.0,41.4,2,0.7,0.3,6.0,12.0,3.0,0.0,25.0,341.0,287.0,52.0,12.0,0.0,3.0,11,14.0,5.0,1.0,3.0,0.0,220.0,2.0,7.0,10.0,6.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,9,10.0,5.0,1.0,7.0,14.0,50.0,7.0,14.0,8.0,6.0,26,42,20.0,0.0,34.0,475.0,78.0,199.0,205.0,82.0,12.0,475.0,27.0,18.0,66.7,9.0,33.3,250.0,1326.0,668.0,15.0,15.0,7.0,19.0,9.0,220.0,25.0,4,1,0,13,11,2,11,26,9,0.0,1.0,0,66.0,9.0,22.0,29.0
2021-04-16,21:30,Copa de la Liga Profesional,Group stage,Fri,Away,W,5,0,River Plate,CC Córdoba,2.2,1.0,71,,Franco Armani,4-3-3,Silvio Trucco,14,6,42.9,0.36,0.83,15.2,0.0,0,0,2.2,2.2,0.16,2.8,2.8,1,1,100.0,1,0.1,0.1,0,0,0,0,4.0,8.0,50.0,21.0,8.0,23.8,26.3,11.0,27.3,29.2,9.0,0.0,0.0,1.0,10.2,562.0,700.0,80.3,10888.0,3867.0,213.0,246.0,86.6,265.0,311.0,85.2,76.0,111.0,68.5,5,2.2,1.6,14.0,59.0,12.0,3.0,72.0,700.0,642.0,55.0,10.0,2.0,6.0,26,30.0,3.0,1.0,2.0,0.0,562.0,3.0,10.0,28.0,25.0,2.0,0.0,0.0,1.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,19.0,12,8.0,9.0,2.0,13.0,29.0,44.8,16.0,8.0,3.0,5.0,8,27,11.0,0.0,71.0,788.0,57.0,198.0,417.0,183.0,18.0,788.0,19.0,13.0,68.4,6.0,31.6,390.0,1797.0,1036.0,20.0,11.0,2.0,13.0,3.0,558.0,71.0,2,0,0,12,10,3,26,8,12,0.0,0.0,0,58.0,13.0,22.0,37.1,13,1,7.7,0.0,0.0,19.1,0.0,0,0,1.0,1.0,0.08,-1.0,-1.0,6,1,16.7,0,2.7,-2.3,0,0,0,0,10.0,19.0,52.6,7.0,0.0,100.0,59.0,12.0,100.0,64.6,23.0,0.0,0.0,0.0,,183.0,292.0,62.7,3714.0,1937.0,77.0,106.0,72.6,69.0,100.0,69.0,31.0,67.0,46.3,0,0.4,0.4,9.0,19.0,4.0,2.0,26.0,292.0,240.0,52.0,14.0,0.0,6.0,13,17.0,3.0,1.0,2.0,0.0,183.0,0.0,6.0,19.0,15.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6,6.0,2.0,1.0,6.0,19.0,31.6,13.0,11.0,1.0,10.0,16,25,30.0,0.0,29.0,413.0,47.0,137.0,191.0,93.0,19.0,413.0,29.0,16.0,55.2,13.0,44.8,161.0,998.0,499.0,12.0,10.0,4.0,12.0,6.0,181.0,25.0,1,0,0,10,10,0,13,16,6,0.0,0.0,0,63.0,22.0,13.0,62.9
